Community_Area,Primary_Type,First_Year,First_Year_Rate,Last_Year,Last_Year_Rate,Rate_Change,Status
16,"LIQUOR LAW VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
15,"LIQUOR LAW VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
23,KIDNAPPING,2001,0.0000,2024,0.0000,0.0000,"No Change"
73,"CRIMINAL SEXUAL ASSAULT",2001,0.0000,2024,0.0000,0.0000,"No Change"
62,"CRIMINAL TRESPASS",2001,100.0000,2024,100.0000,0.0000,"No Change"
70,"CRIMINAL SEXUAL ASSAULT",2001,0.0000,2024,0.0000,0.0000,"No Change"
52,"SEX OFFENSE",2001,0.0000,2024,0.0000,0.0000,"No Change"
30,"LIQUOR LAW VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
57,NARCOTICS,2001,100.0000,2024,100.0000,0.0000,"No Change"
19,"LIQUOR LAW VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
14,"LIQUOR LAW VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
5,NARCOTICS,2001,100.0000,2024,100.0000,0.0000,"No Change"
6,PROSTITUTION,2001,100.0000,2024,100.0000,0.0000,"No Change"
26,"INTERFERENCE WITH PUBLIC OFFICER",2001,100.0000,2024,100.0000,0.0000,"No Change"
23,OBSCENITY,2001,100.0000,2024,100.0000,0.0000,"No Change"
6,"OFFENSE INVOLVING CHILDREN",2001,0.0000,2024,0.0000,0.0000,"No Change"
32,GAMBLING,2001,100.0000,2024,100.0000,0.0000,"No Change"
25,"LIQUOR LAW VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
72,HOMICIDE,2001,0.0000,2024,0.0000,0.0000,"No Change"
44,KIDNAPPING,2001,0.0000,2024,0.0000,0.0000,"No Change"
14,"PUBLIC PEACE VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
21,"OFFENSE INVOLVING CHILDREN",2001,0.0000,2024,0.0000,0.0000,"No Change"
24,GAMBLING,2001,100.0000,2024,100.0000,0.0000,"No Change"
49,INTIMIDATION,2001,0.0000,2024,0.0000,0.0000,"No Change"
21,KIDNAPPING,2001,0.0000,2024,0.0000,0.0000,"No Change"
1,"LIQUOR LAW VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
76,NARCOTICS,2001,100.0000,2024,100.0000,0.0000,"No Change"
16,"OFFENSE INVOLVING CHILDREN",2001,0.0000,2024,0.0000,0.0000,"No Change"
49,PROSTITUTION,2001,100.0000,2024,100.0000,0.0000,"No Change"
19,ARSON,2001,0.0000,2024,0.0000,0.0000,"No Change"
5,PROSTITUTION,2001,100.0000,2024,100.0000,0.0000,"No Change"
77,"OFFENSE INVOLVING CHILDREN",2001,0.0000,2024,0.0000,0.0000,"No Change"
6,STALKING,2001,0.0000,2024,0.0000,0.0000,"No Change"
61,KIDNAPPING,2001,0.0000,2024,0.0000,0.0000,"No Change"
49,KIDNAPPING,2001,0.0000,2024,0.0000,0.0000,"No Change"
3,INTIMIDATION,2001,0.0000,2024,0.0000,0.0000,"No Change"
71,ARSON,2001,0.0000,2024,0.0000,0.0000,"No Change"
6,"LIQUOR LAW VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
22,KIDNAPPING,2001,0.0000,2024,0.0000,0.0000,"No Change"
68,"LIQUOR LAW VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
26,KIDNAPPING,2001,0.0000,2024,0.0000,0.0000,"No Change"
17,HOMICIDE,2001,100.0000,2024,100.0000,0.0000,"No Change"
17,"CRIMINAL SEXUAL ASSAULT",2001,0.0000,2024,0.0000,0.0000,"No Change"
73,"LIQUOR LAW VIOLATION",2001,100.0000,2024,100.0000,0.0000,"No Change"
57,"SEX OFFENSE",2001,0.0000,2024,0.0000,0.0000,"No Change"
3,STALKING,2001,0.0000,2024,0.0000,0.0000,"No Change"
75,"SEX OFFENSE",2001,0.0000,2024,0.0000,0.0000,"No Change"
67,INTIMIDATION,2001,0.0000,2024,0.0000,0.0000,"No Change"
33,THEFT,2001,3.3333,2024,3.2258,-0.1075,Declined
20,THEFT,2001,9.5238,2024,9.4118,-0.1120,Declined
40,THEFT,2001,2.5000,2024,2.3622,-0.1378,Declined
66,"CRIMINAL TRESPASS",2001,43.7500,2024,43.4783,-0.2717,Declined
27,"MOTOR VEHICLE THEFT",2001,7.3684,2024,6.9565,-0.4119,Declined
30,"MOTOR VEHICLE THEFT",2001,6.9767,2024,6.5041,-0.4726,Declined
65,BATTERY,2001,11.7647,2024,11.2903,-0.4744,Declined
43,BURGLARY,2001,2.7027,2024,2.1164,-0.5863,Declined
72,"OTHER OFFENSE",2001,15.3846,2024,14.6341,-0.7505,Declined
29,ROBBERY,2001,6.4935,2024,5.7377,-0.7558,Declined
26,"OTHER OFFENSE",2001,23.2877,2024,22.5000,-0.7877,Declined
63,"MOTOR VEHICLE THEFT",2001,4.8780,2024,4.0816,-0.7964,Declined
25,"CRIMINAL DAMAGE",2001,5.1051,2024,4.2751,-0.8300,Declined
59,"CRIMINAL DAMAGE",2001,3.2258,2024,2.3810,-0.8448,Declined
21,ASSAULT,2001,9.0909,2024,8.2192,-0.8717,Declined
15,BURGLARY,2001,7.1429,2024,6.2500,-0.8929,Declined
73,BATTERY,2001,16.3934,2024,15.4589,-0.9345,Declined
20,"OTHER OFFENSE",2001,22.2222,2024,21.2766,-0.9456,Declined
25,BATTERY,2001,15.8236,2024,14.8515,-0.9721,Declined
68,"WEAPONS VIOLATION",2001,78.2609,2024,77.2727,-0.9882,Declined
67,"CRIMINAL TRESPASS",2001,26.0870,2024,25.0000,-1.0870,Declined
43,"CRIMINAL DAMAGE",2001,3.8462,2024,2.7569,-1.0893,Declined
8,BURGLARY,2001,7.1429,2024,6.0241,-1.1188,Declined
66,NARCOTICS,2001,100.0000,2024,98.7500,-1.2500,Declined
16,THEFT,2001,3.7736,2024,2.5210,-1.2526,Declined
75,"MOTOR VEHICLE THEFT",2001,4.3478,2024,3.0769,-1.2709,Declined
3,"OFFENSE INVOLVING CHILDREN",2001,28.5714,2024,27.2727,-1.2987,Declined
3,ROBBERY,2001,11.6667,2024,10.2564,-1.4103,Declined
15,"CRIMINAL DAMAGE",2001,7.6923,2024,6.2500,-1.4423,Declined
31,"WEAPONS VIOLATION",2001,73.6842,2024,72.2222,-1.4620,Declined
62,BATTERY,2001,18.7500,2024,17.2414,-1.5086,Declined
8,THEFT,2001,12.0960,2024,10.5746,-1.5214,Declined
35,BATTERY,2001,15.6250,2024,14.0704,-1.5546,Declined
66,THEFT,2001,5.2632,2024,3.7037,-1.5595,Declined
22,"CRIMINAL DAMAGE",2001,4.3165,2024,2.7473,-1.5692,Declined
73,"CRIMINAL DAMAGE",2001,6.4748,2024,4.8485,-1.6263,Declined
49,BATTERY,2001,15.6522,2024,13.9690,-1.6832,Declined
58,"MOTOR VEHICLE THEFT",2001,6.8966,2024,5.1948,-1.7018,Declined
58,"CRIMINAL DAMAGE",2001,6.2500,2024,4.4944,-1.7556,Declined
17,BURGLARY,2001,14.2857,2024,12.5000,-1.7857,Declined
76,"CRIMINAL DAMAGE",2001,4.4776,2024,2.6316,-1.8460,Declined
46,THEFT,2001,6.6667,2024,4.8148,-1.8519,Declined
29,"OTHER OFFENSE",2001,27.7778,2024,25.8621,-1.9157,Declined
8,ROBBERY,2001,9.5588,2024,7.6023,-1.9565,Declined
23,"SEX OFFENSE",2001,12.5000,2024,10.5263,-1.9737,Declined
67,THEFT,2001,3.8298,2024,1.8519,-1.9779,Declined
31,"MOTOR VEHICLE THEFT",2001,3.6364,2024,1.6260,-2.0104,Declined
68,BATTERY,2001,15.5941,2024,13.5524,-2.0417,Declined
21,"MOTOR VEHICLE THEFT",2001,4.6875,2024,2.6316,-2.0559,Declined
42,"CRIMINAL DAMAGE",2001,3.7037,2024,1.6304,-2.0733,Declined
44,THEFT,2001,5.7692,2024,3.5047,-2.2645,Declined
17,"MOTOR VEHICLE THEFT",2001,6.4516,2024,4.1667,-2.2849,Declined
71,THEFT,2001,4.5455,2024,2.2535,-2.2920,Declined
21,BATTERY,2001,25.0000,2024,22.6277,-2.3723,Declined
69,THEFT,2001,6.1728,2024,3.7572,-2.4156,Declined
42,"MOTOR VEHICLE THEFT",2001,7.6923,2024,5.2632,-2.4291,Declined
7,"MOTOR VEHICLE THEFT",2001,3.4091,2024,0.9174,-2.4917,Declined
19,"MOTOR VEHICLE THEFT",2001,5.4054,2024,2.8902,-2.5152,Declined
24,BURGLARY,2001,2.5424,2024,0.0000,-2.5424,Declined
61,"MOTOR VEHICLE THEFT",2001,7.6087,2024,5.0505,-2.5582,Declined
29,"CRIMINAL DAMAGE",2001,7.3684,2024,4.7761,-2.5923,Declined
43,BATTERY,2001,16.0305,2024,13.3598,-2.6707,Declined
58,BATTERY,2001,21.7391,2024,18.9744,-2.7647,Declined
2,ROBBERY,2001,14.2857,2024,11.4286,-2.8571,Declined
28,"OFFENSE INVOLVING CHILDREN",2001,42.8571,2024,40.0000,-2.8571,Declined
25,BURGLARY,2001,4.8387,2024,1.9608,-2.8779,Declined
7,"CRIMINAL DAMAGE",2001,6.1069,2024,3.1496,-2.9573,Declined
20,"MOTOR VEHICLE THEFT",2001,5.0000,2024,2.0408,-2.9592,Declined
65,"MOTOR VEHICLE THEFT",2001,5.4054,2024,2.4194,-2.9860,Declined
43,NARCOTICS,2001,100.0000,2024,96.9697,-3.0303,Declined
53,ASSAULT,2001,17.1429,2024,14.1026,-3.0403,Declined
28,BURGLARY,2001,4.0541,2024,0.9259,-3.1282,Declined
23,"CRIMINAL DAMAGE",2001,6.4103,2024,3.2258,-3.1845,Declined
44,"MOTOR VEHICLE THEFT",2001,6.0606,2024,2.8689,-3.1917,Declined
29,BURGLARY,2001,5.2632,2024,2.0408,-3.2224,Declined
1,ROBBERY,2001,12.5000,2024,9.2593,-3.2407,Declined
53,THEFT,2001,4.2105,2024,0.9569,-3.2536,Declined
49,"CRIMINAL DAMAGE",2001,6.1728,2024,2.7950,-3.3778,Declined
26,BATTERY,2001,15.8602,2024,12.4620,-3.3982,Declined
17,"CRIMINAL DAMAGE",2001,8.8889,2024,5.4054,-3.4835,Declined
67,NARCOTICS,2001,100.0000,2024,96.5116,-3.4884,Declined
21,THEFT,2001,11.4583,2024,7.9365,-3.5218,Declined
6,"CRIMINAL DAMAGE",2001,8.1522,2024,4.6296,-3.5226,Declined
8,NARCOTICS,2001,100.0000,2024,96.4286,-3.5714,Declined
66,"CRIMINAL DAMAGE",2001,8.6957,2024,5.0847,-3.6110,Declined
27,THEFT,2001,6.4356,2024,2.7907,-3.6449,Declined
28,"CRIMINAL DAMAGE",2001,7.0336,2024,3.3654,-3.6682,Declined
62,"MOTOR VEHICLE THEFT",2001,7.1429,2024,3.4483,-3.6946,Declined
59,"OTHER OFFENSE",2001,11.1111,2024,7.4074,-3.7037,Declined
6,BURGLARY,2001,7.7922,2024,4.0323,-3.7599,Declined
52,"MOTOR VEHICLE THEFT",2001,9.6774,2024,5.8824,-3.7950,Declined
16,"CRIMINAL DAMAGE",2001,6.5934,2024,2.7778,-3.8156,Declined
26,NARCOTICS,2001,100.0000,2024,96.1538,-3.8462,Declined
21,"CRIMINAL DAMAGE",2001,6.3492,2024,2.5000,-3.8492,Declined
54,BATTERY,2001,14.2857,2024,10.3704,-3.9153,Declined
29,BATTERY,2001,22.6337,2024,18.7005,-3.9332,Declined
71,BATTERY,2001,20.9366,2024,16.9118,-4.0248,Declined
15,"MOTOR VEHICLE THEFT",2001,6.4103,2024,2.3438,-4.0665,Declined
27,NARCOTICS,2001,100.0000,2024,95.9184,-4.0816,Declined
7,ROBBERY,2001,10.5263,2024,6.3830,-4.1433,Declined
23,THEFT,2001,7.1429,2024,2.9851,-4.1578,Declined
52,THEFT,2001,4.1667,2024,0.0000,-4.1667,Declined
2,"CRIMINAL DAMAGE",2001,5.5556,2024,1.2876,-4.2680,Declined
8,"INTERFERENCE WITH PUBLIC OFFICER",2001,90.0000,2024,85.7143,-4.2857,Declined
53,"CRIMINAL DAMAGE",2001,7.3684,2024,3.0457,-4.3227,Declined
1,NARCOTICS,2001,100.0000,2024,95.6522,-4.3478,Declined
26,"WEAPONS VIOLATION",2001,85.0000,2024,80.6452,-4.3548,Declined
23,NARCOTICS,2001,100.0000,2024,95.6422,-4.3578,Declined
67,BURGLARY,2001,4.3956,2024,0.0000,-4.3956,Declined
58,"OTHER OFFENSE",2001,17.3913,2024,12.9870,-4.4043,Declined
30,ROBBERY,2001,14.2857,2024,9.8214,-4.4643,Declined
1,"OTHER OFFENSE",2001,18.1818,2024,13.7097,-4.4721,Declined
68,"CRIMINAL DAMAGE",2001,9.2652,2024,4.7847,-4.4805,Declined
29,NARCOTICS,2001,100.0000,2024,95.5128,-4.4872,Declined
26,ROBBERY,2001,5.9701,2024,1.4493,-4.5208,Declined
24,"CRIMINAL DAMAGE",2001,5.9829,2024,1.4577,-4.5252,Declined
70,"MOTOR VEHICLE THEFT",2001,5.8824,2024,1.3514,-4.5310,Declined
3,"PUBLIC PEACE VIOLATION",2001,54.5455,2024,50.0000,-4.5455,Declined
37,BATTERY,2001,20.0000,2024,15.3846,-4.6154,Declined
23,BATTERY,2001,20.0000,2024,15.3543,-4.6457,Declined
23,ROBBERY,2001,9.5238,2024,4.8000,-4.7238,Declined
66,BURGLARY,2001,10.1695,2024,5.4054,-4.7641,Declined
43,ASSAULT,2001,15.0943,2024,10.2564,-4.8379,Declined
38,THEFT,2001,6.1224,2024,1.2605,-4.8619,Declined
68,ROBBERY,2001,7.1429,2024,2.2472,-4.8957,Declined
70,BATTERY,2001,11.1111,2024,6.1224,-4.9887,Declined
20,"CRIMINAL DAMAGE",2001,8.6957,2024,3.7037,-4.9920,Declined
61,NARCOTICS,2001,100.0000,2024,95.0000,-5.0000,Declined
27,"CRIMINAL DAMAGE",2001,7.6433,2024,2.6144,-5.0289,Declined
53,BURGLARY,2001,7.5758,2024,2.5000,-5.0758,Declined
7,"OTHER OFFENSE",2001,5.1282,2024,0.0000,-5.1282,Declined
25,ROBBERY,2001,7.2993,2024,2.1097,-5.1896,Declined
4,ASSAULT,2001,25.0000,2024,19.6970,-5.3030,Declined
65,"CRIMINAL DAMAGE",2001,8.0000,2024,2.6549,-5.3451,Declined
34,"CRIMINAL DAMAGE",2001,10.0000,2024,4.6512,-5.3488,Declined
63,BURGLARY,2001,12.5000,2024,7.1429,-5.3571,Declined
26,"CRIMINAL DAMAGE",2001,8.4112,2024,3.0488,-5.3624,Declined
27,BATTERY,2001,20.5656,2024,15.0943,-5.4713,Declined
23,BURGLARY,2001,7.1429,2024,1.5625,-5.5804,Declined
77,BURGLARY,2001,8.0000,2024,2.1739,-5.8261,Declined
1,"CRIMINAL DAMAGE",2001,10.1695,2024,4.3290,-5.8405,Declined
16,"MOTOR VEHICLE THEFT",2001,6.8966,2024,1.0417,-5.8549,Declined
17,BATTERY,2001,26.9231,2024,20.9677,-5.9554,Declined
15,"CRIMINAL TRESPASS",2001,44.4444,2024,38.4615,-5.9829,Declined
49,ASSAULT,2001,20.0000,2024,14.0152,-5.9848,Declined
71,BURGLARY,2001,7.2368,2024,1.2346,-6.0022,Declined
24,THEFT,2001,8.2707,2024,2.2657,-6.0050,Declined
28,NARCOTICS,2001,100.0000,2024,93.9394,-6.0606,Declined
24,ROBBERY,2001,11.4286,2024,5.3435,-6.0851,Declined
15,ROBBERY,2001,9.0909,2024,2.9412,-6.1497,Declined
40,BATTERY,2001,17.0732,2024,10.9091,-6.1641,Declined
66,"MOTOR VEHICLE THEFT",2001,11.1111,2024,4.9451,-6.1660,Declined
49,THEFT,2001,8.1967,2024,2.0290,-6.1677,Declined
26,"MOTOR VEHICLE THEFT",2001,12.7451,2024,6.5574,-6.1877,Declined
60,"OTHER OFFENSE",2001,13.8889,2024,7.6923,-6.1966,Declined
34,THEFT,2001,7.1429,2024,0.9434,-6.1995,Declined
20,BATTERY,2001,21.2121,2024,15.0000,-6.2121,Declined
40,ROBBERY,2001,6.2500,2024,0.0000,-6.2500,Declined
27,ROBBERY,2001,8.5366,2024,2.2222,-6.3144,Declined
15,"WEAPONS VIOLATION",2001,83.3333,2024,76.9231,-6.4102,Declined
65,ASSAULT,2001,12.5000,2024,6.0000,-6.5000,Declined
52,"CRIMINAL DAMAGE",2001,6.5000,2024,0.0000,-6.5000,Declined
61,BATTERY,2001,24.5119,2024,17.9558,-6.5561,Declined
21,"OTHER OFFENSE",2001,20.0000,2024,13.4328,-6.5672,Declined
72,BATTERY,2001,12.5000,2024,5.8824,-6.6176,Declined
38,"CRIMINAL DAMAGE",2001,9.0909,2024,2.4390,-6.6519,Declined
11,"OTHER OFFENSE",2001,16.6667,2024,10.0000,-6.6667,Declined
53,NARCOTICS,2001,100.0000,2024,93.3333,-6.6667,Declined
31,"SEX OFFENSE",2001,40.0000,2024,33.3333,-6.6667,Declined
71,"CRIMINAL DAMAGE",2001,9.1743,2024,2.4331,-6.7412,Declined
43,"DECEPTIVE PRACTICE",2001,9.0909,2024,2.3256,-6.7653,Declined
28,ROBBERY,2001,9.7826,2024,3.0120,-6.7706,Declined
18,THEFT,2001,20.0000,2024,13.2075,-6.7925,Declined
40,ASSAULT,2001,11.7647,2024,4.9505,-6.8142,Declined
49,BURGLARY,2001,8.3333,2024,1.4493,-6.8840,Declined
22,BATTERY,2001,22.1477,2024,15.2091,-6.9386,Declined
69,NARCOTICS,2001,100.0000,2024,93.0233,-6.9767,Declined
43,"MOTOR VEHICLE THEFT",2001,9.6154,2024,2.6022,-7.0132,Declined
11,"CRIMINAL DAMAGE",2001,11.1111,2024,4.0816,-7.0295,Declined
29,"WEAPONS VIOLATION",2001,70.0000,2024,62.9630,-7.0370,Declined
25,NARCOTICS,2001,100.0000,2024,92.9577,-7.0423,Declined
38,BURGLARY,2001,15.3846,2024,8.3333,-7.0513,Declined
7,THEFT,2001,8.7866,2024,1.7333,-7.0533,Declined
22,NARCOTICS,2001,100.0000,2024,92.8571,-7.1429,Declined
15,NARCOTICS,2001,100.0000,2024,92.8571,-7.1429,Declined
42,"CRIMINAL TRESPASS",2001,50.0000,2024,42.8571,-7.1429,Declined
77,"CRIMINAL DAMAGE",2001,11.2500,2024,3.8043,-7.4457,Declined
63,ASSAULT,2001,20.0000,2024,12.5000,-7.5000,Declined
35,THEFT,2001,13.0435,2024,5.3812,-7.6623,Declined
63,NARCOTICS,2001,100.0000,2024,92.3077,-7.6923,Declined
31,NARCOTICS,2001,100.0000,2024,92.3077,-7.6923,Declined
32,BURGLARY,2001,19.1489,2024,11.4286,-7.7203,Declined
28,THEFT,2001,14.4903,2024,6.7181,-7.7722,Declined
32,THEFT,2001,24.9197,2024,17.1300,-7.7897,Declined
76,THEFT,2001,10.9797,2024,3.0928,-7.8869,Declined
77,"OTHER OFFENSE",2001,14.4737,2024,6.5789,-7.8948,Declined
22,ASSAULT,2001,22.5806,2024,14.6341,-7.9465,Declined
8,"CRIMINAL DAMAGE",2001,12.5714,2024,4.6099,-7.9615,Declined
30,"CRIMINAL DAMAGE",2001,11.8644,2024,3.8647,-7.9997,Declined
73,BURGLARY,2001,8.0000,2024,0.0000,-8.0000,Declined
61,"CRIMINAL DAMAGE",2001,12.3711,2024,4.3478,-8.0233,Declined
73,"CRIMINAL TRESPASS",2001,29.1667,2024,21.0526,-8.1141,Declined
42,ASSAULT,2001,15.3846,2024,7.1856,-8.1990,Declined
73,"MOTOR VEHICLE THEFT",2001,9.0909,2024,0.8197,-8.2712,Declined
67,"CRIMINAL DAMAGE",2001,10.4089,2024,2.1277,-8.2812,Declined
32,ROBBERY,2001,17.6471,2024,9.3458,-8.3013,Declined
3,THEFT,2001,17.0901,2024,8.7649,-8.3252,Declined
25,ASSAULT,2001,17.0330,2024,8.7034,-8.3296,Declined
77,NARCOTICS,2001,100.0000,2024,91.6667,-8.3333,Declined
24,ARSON,2001,33.3333,2024,25.0000,-8.3333,Declined
60,"CRIMINAL DAMAGE",2001,13.4021,2024,5.0000,-8.4021,Declined
3,"CRIMINAL DAMAGE",2001,11.8750,2024,3.4682,-8.4068,Declined
77,"MOTOR VEHICLE THEFT",2001,9.3023,2024,0.8130,-8.4893,Declined
30,THEFT,2001,14.4737,2024,5.9701,-8.5036,Declined
60,BURGLARY,2001,11.5385,2024,3.0303,-8.5082,Declined
24,"WEAPONS VIOLATION",2001,80.9524,2024,72.2222,-8.7302,Declined
68,NARCOTICS,2001,100.0000,2024,91.1765,-8.8235,Declined
63,BATTERY,2001,25.9259,2024,17.0984,-8.8275,Declined
14,THEFT,2001,12.1951,2024,3.2520,-8.9431,Declined
26,ASSAULT,2001,18.6275,2024,9.6154,-9.0121,Declined
1,BURGLARY,2001,11.1111,2024,2.0833,-9.0278,Declined
16,BATTERY,2001,24.4898,2024,15.4321,-9.0577,Declined
46,NARCOTICS,2001,100.0000,2024,90.9091,-9.0909,Declined
33,"WEAPONS VIOLATION",2001,100.0000,2024,90.9091,-9.0909,Declined
42,NARCOTICS,2001,100.0000,2024,90.9091,-9.0909,Declined
77,ROBBERY,2001,20.0000,2024,10.8696,-9.1304,Declined
72,"MOTOR VEHICLE THEFT",2001,16.6667,2024,7.5000,-9.1667,Declined
43,ROBBERY,2001,15.3846,2024,6.1404,-9.2442,Declined
60,BATTERY,2001,24.4898,2024,15.1786,-9.3112,Declined
59,"MOTOR VEHICLE THEFT",2001,12.0000,2024,2.5000,-9.5000,Declined
76,"SEX OFFENSE",2001,42.8571,2024,33.3333,-9.5238,Declined
58,HOMICIDE,2001,42.8571,2024,33.3333,-9.5238,Declined
67,ASSAULT,2001,15.7360,2024,6.1111,-9.6249,Declined
25,THEFT,2001,13.3880,2024,3.7196,-9.6684,Declined
66,BATTERY,2001,24.6512,2024,14.6512,-10.0000,Declined
69,HOMICIDE,2001,50.0000,2024,40.0000,-10.0000,Declined
44,NARCOTICS,2001,100.0000,2024,90.0000,-10.0000,Declined
46,BURGLARY,2001,12.5000,2024,2.5000,-10.0000,Declined
71,"INTERFERENCE WITH PUBLIC OFFICER",2001,100.0000,2024,90.0000,-10.0000,Declined
35,"CRIMINAL DAMAGE",2001,15.0000,2024,4.9645,-10.0355,Declined
23,"MOTOR VEHICLE THEFT",2001,15.3846,2024,5.3476,-10.0370,Declined
32,ASSAULT,2001,26.2774,2024,16.1850,-10.0924,Declined
2,"MOTOR VEHICLE THEFT",2001,12.0000,2024,1.8957,-10.1043,Declined
76,"CRIMINAL TRESPASS",2001,90.2597,2024,80.0000,-10.2597,Declined
40,"MOTOR VEHICLE THEFT",2001,14.8148,2024,4.5455,-10.2693,Declined
31,BATTERY,2001,28.5714,2024,18.2573,-10.3141,Declined
23,"OFFENSE INVOLVING CHILDREN",2001,20.0000,2024,9.6774,-10.3226,Declined
24,"DECEPTIVE PRACTICE",2001,16.0000,2024,5.6250,-10.3750,Declined
61,ASSAULT,2001,21.5517,2024,11.1702,-10.3815,Declined
73,"DECEPTIVE PRACTICE",2001,15.0000,2024,4.5455,-10.4545,Declined
27,ASSAULT,2001,20.7407,2024,10.2703,-10.4704,Declined
73,ASSAULT,2001,17.6471,2024,7.1429,-10.5042,Declined
24,"MOTOR VEHICLE THEFT",2001,12.2642,2024,1.7341,-10.5301,Declined
68,"MOTOR VEHICLE THEFT",2001,16.0000,2024,5.4545,-10.5455,Declined
71,ROBBERY,2001,10.5769,2024,0.0000,-10.5769,Declined
53,"CRIMINAL TRESPASS",2001,46.1538,2024,35.4839,-10.6699,Declined
34,BATTERY,2001,25.0000,2024,14.2857,-10.7143,Declined
69,"MOTOR VEHICLE THEFT",2001,17.3913,2024,6.6390,-10.7523,Declined
68,THEFT,2001,13.0178,2024,2.1368,-10.8810,Declined
30,"OTHER OFFENSE",2001,37.5000,2024,26.5487,-10.9513,Declined
32,NARCOTICS,2001,98.9474,2024,87.9310,-11.0164,Declined
22,"MOTOR VEHICLE THEFT",2001,13.7255,2024,2.7027,-11.0228,Declined
17,"DECEPTIVE PRACTICE",2001,12.5000,2024,1.4085,-11.0915,Declined
3,"SEX OFFENSE",2001,33.3333,2024,22.2222,-11.1111,Declined
71,KIDNAPPING,2001,11.1111,2024,0.0000,-11.1111,Declined
38,"OTHER OFFENSE",2001,22.7273,2024,11.4583,-11.2690,Declined
41,BATTERY,2001,25.0000,2024,13.6752,-11.3248,Declined
71,"MOTOR VEHICLE THEFT",2001,14.2857,2024,2.9289,-11.3568,Declined
19,ASSAULT,2001,20.8333,2024,9.4737,-11.3596,Declined
63,"CRIMINAL DAMAGE",2001,14.2857,2024,2.8571,-11.4286,Declined
66,ASSAULT,2001,20.3704,2024,8.8106,-11.5598,Declined
5,"CRIMINAL DAMAGE",2001,13.0435,2024,1.4493,-11.5942,Declined
1,BATTERY,2001,29.8969,2024,18.2635,-11.6334,Declined
8,"MOTOR VEHICLE THEFT",2001,15.5440,2024,3.8835,-11.6605,Declined
71,ASSAULT,2001,17.8899,2024,6.1433,-11.7466,Declined
30,BATTERY,2001,33.3333,2024,21.4976,-11.8357,Declined
28,"MOTOR VEHICLE THEFT",2001,13.3603,2024,1.5198,-11.8405,Declined
25,"MOTOR VEHICLE THEFT",2001,14.9091,2024,3.0445,-11.8646,Declined
32,"MOTOR VEHICLE THEFT",2001,14.2857,2024,2.2831,-12.0026,Declined
41,"MOTOR VEHICLE THEFT",2001,14.2857,2024,2.2727,-12.0130,Declined
14,"MOTOR VEHICLE THEFT",2001,12.1212,2024,0.0000,-12.1212,Declined
58,ASSAULT,2001,25.0000,2024,12.7660,-12.2340,Declined
52,BATTERY,2001,25.6637,2024,13.4146,-12.2491,Declined
71,"DECEPTIVE PRACTICE",2001,15.7895,2024,3.5294,-12.2601,Declined
2,BATTERY,2001,27.5000,2024,15.0000,-12.5000,Declined
67,"SEX OFFENSE",2001,12.5000,2024,0.0000,-12.5000,Declined
20,"WEAPONS VIOLATION",2001,50.0000,2024,37.5000,-12.5000,Declined
22,"WEAPONS VIOLATION",2001,83.3333,2024,70.8333,-12.5000,Declined
30,ASSAULT,2001,25.0000,2024,12.5000,-12.5000,Declined
58,ROBBERY,2001,12.5000,2024,0.0000,-12.5000,Declined
49,NARCOTICS,2001,100.0000,2024,87.5000,-12.5000,Declined
71,NARCOTICS,2001,100.0000,2024,87.5000,-12.5000,Declined
37,ROBBERY,2001,12.5000,2024,0.0000,-12.5000,Declined
25,ARSON,2001,12.5000,2024,0.0000,-12.5000,Declined
17,NARCOTICS,2001,100.0000,2024,87.5000,-12.5000,Declined
61,THEFT,2001,23.9669,2024,11.4407,-12.5262,Declined
75,"CRIMINAL DAMAGE",2001,15.1515,2024,2.4691,-12.6824,Declined
27,"OTHER OFFENSE",2001,29.6296,2024,16.9355,-12.6941,Declined
70,ASSAULT,2001,20.0000,2024,7.2917,-12.7083,Declined
17,"OTHER OFFENSE",2001,29.1667,2024,16.3265,-12.8402,Declined
69,"CRIMINAL DAMAGE",2001,16.0000,2024,3.1579,-12.8421,Declined
29,"MOTOR VEHICLE THEFT",2001,15.5172,2024,2.4540,-13.0632,Declined
14,ROBBERY,2001,20.0000,2024,6.8966,-13.1034,Declined
23,"DECEPTIVE PRACTICE",2001,15.3846,2024,2.2727,-13.1119,Declined
77,BATTERY,2001,30.4878,2024,17.3333,-13.1545,Declined
73,"WEAPONS VIOLATION",2001,95.0000,2024,81.8182,-13.1818,Declined
3,"MOTOR VEHICLE THEFT",2001,15.9091,2024,2.7027,-13.2064,Declined
6,"MOTOR VEHICLE THEFT",2001,13.8462,2024,0.6098,-13.2364,Declined
77,"DECEPTIVE PRACTICE",2001,16.9492,2024,3.7037,-13.2455,Declined
24,BATTERY,2001,27.2727,2024,13.9601,-13.3126,Declined
